epoch,if_dropped_rx
1656293029,6684.865015873016
1656293030,6684.865015873016
1656293031,6684.865015873016
1656293032,6684.865015873016
1656293033,6684.865015873016
1656293034,6684.865015873016
1656293035,6684.865015873016
1656293036,6684.865015873016
1656293037,6684.865015873016
1656293038,6684.865015873016
1656293039,6684.865015873016
1656293040,6684.865015873016
1656293041,6684.865015873016
1656293042,6684.865015873016
1656293043,6684.865015873016
1656293044,6684.865015873016
1656293045,6684.865015873016
1656293046,6684.865015873016
1656293047,6684.865015873016
1656293048,6684.865015873016
1656293049,6684.865015873016
1656293050,6684.865015873016
1656293051,6684.865015873016
1656293052,6684.865015873016
1656293053,6684.865015873016
1656293054,6684.865015873016
1656293055,6684.865015873016
1656293056,6684.865015873016
1656293057,6684.865015873016
1656293058,6684.865015873016
1656293059,6684.865015873016
1656293060,6684.865015873016
1656293061,6684.865015873016
1656293062,6684.865015873016
1656293063,6684.865015873016
1656293064,6684.865015873016
1656293065,6684.865015873016
1656293066,6684.865015873016
1656293067,6684.865015873016
1656293068,6684.865015873016
1656293069,6684.865015873016
1656293070,6875.045896459097
1656293071,6875.045896459097
1656293072,6875.045896459097
1656293073,6875.045896459097
1656293074,6875.045896459097
1656293075,6875.045896459097
1656293076,7065.226777045177
1656293077,7065.226777045177
1656293078,7065.226777045177
1656293079,7065.226777045177
1656293080,7065.226777045177
1656293081,7065.226777045177
1656293082,7065.226777045177
1656293083,7065.226777045177
1656293084,7065.226777045177
1656293085,7065.226777045177
1656293086,7065.226777045177
1656293087,7065.226777045177
1656293088,7065.226777045177
1656293089,7065.226777045177
1656293090,7065.226777045177
1656293091,7065.226777045177
1656293092,7065.226777045177
1656293093,7065.226777045177
1656293094,7255.407657631258
1656293095,7255.407657631258
1656293096,7255.407657631258
1656293097,7255.407657631258
1656293098,7255.407657631258
1656293099,7255.407657631258
1656293100,7255.407657631258
1656293101,7255.407657631258
1656293102,7255.407657631258
1656293103,7255.407657631258
1656293104,7255.407657631258
1656293105,7255.407657631258
1656293106,7255.407657631258
1656293107,7255.407657631258
1656293108,7255.407657631258
1656293109,7255.407657631258
1656293110,7255.407657631258
1656293111,7255.407657631258
1656293112,7255.407657631258
1656293113,7255.407657631258
1656293114,7255.407657631258
1656293115,7255.407657631258
1656293116,7255.407657631258
1656293117,7255.407657631258
1656293118,7255.407657631258
1656293119,7255.407657631258
1656293120,7255.407657631258
1656293121,7255.407657631258
1656293122,7255.407657631258
1656293123,7255.407657631258
1656293124,7255.407657631258
1656293125,7255.407657631258
1656293126,7255.407657631258
1656293127,7255.407657631258
1656293128,7255.407657631258
1656293129,7255.407657631258
1656293130,7255.407657631258
1656293131,7255.407657631258
1656293132,7255.407657631258
1656293133,7255.407657631258
1656293134,7255.407657631258
1656293135,7255.407657631258
1656293136,7255.407657631258
1656293137,7255.407657631258
1656293138,7255.407657631258
1656293139,7255.407657631258
1656293140,7255.407657631258
1656293141,7255.407657631258
1656293142,7255.407657631258
1656293143,7255.407657631258
1656293144,7255.407657631258
1656293145,7255.407657631258
1656293146,7255.407657631258
1656293147,7255.407657631258
1656293148,7255.407657631258
1656293149,7255.407657631258
1656293150,7255.407657631258
1656293151,7255.407657631258
1656293152,7255.407657631258
1656293153,7255.407657631258
1656293154,7255.407657631258
1656293155,7255.407657631258
1656293156,7255.407657631258
1656293157,7255.407657631258
1656293158,7255.407657631258
1656293159,7255.407657631258
1656293160,7255.407657631258
1656293161,7255.407657631258
1656293162,7255.407657631258
1656293163,7255.407657631258
1656293164,7255.407657631258
1656293165,7255.407657631258
1656293166,7255.407657631258
1656293167,7255.407657631258
1656293168,7255.407657631258
1656293169,7255.407657631258
1656293170,7255.407657631258
1656293171,7255.407657631258
1656293172,7255.407657631258
1656293173,7255.407657631258
1656293174,7255.407657631258
1656293175,7255.407657631258
1656293176,7255.407657631258
1656293177,7255.407657631258
1656293178,7255.407657631258
1656293179,7255.407657631258
1656293180,7255.407657631258
1656293181,7255.407657631258
1656293182,7255.407657631258
1656293183,7255.407657631258
1656293184,7255.407657631258
1656293185,7255.407657631258
1656293186,7255.407657631258
1656293187,7255.407657631258
1656293188,7255.407657631258
1656293189,7255.407657631258
1656293190,7255.407657631258
1656293191,7255.407657631258
1656293192,7255.407657631258
1656293193,7255.407657631258
1656293194,7255.407657631258
1656293195,7255.407657631258
1656293196,7255.407657631258
1656293197,7255.407657631258
1656293198,7255.407657631258
1656293199,7255.407657631258
1656293200,7255.407657631258
1656293201,7255.407657631258
1656293202,7255.407657631258
1656293203,7255.407657631258
1656293204,7255.407657631258
1656293205,7255.407657631258
1656293206,7255.407657631258
1656293207,7255.407657631258
1656293208,7255.407657631258
1656293209,7255.407657631258
1656293210,7255.407657631258
1656293211,7255.407657631258
1656293212,7255.407657631258
1656293213,7255.407657631258
1656293214,7255.407657631258
1656293215,7255.407657631258
1656293216,7255.407657631258
1656293217,7255.407657631258
1656293218,7255.407657631258
1656293219,7255.407657631258
1656293220,7255.407657631258
1656293221,7255.407657631258
1656293222,7255.407657631258
1656293223,7255.407657631258
1656293224,7255.407657631258
1656293225,7255.407657631258
1656293226,7255.407657631258
1656293227,7255.407657631258
1656293228,7255.407657631258
1656293229,7255.407657631258
1656293230,7255.407657631258
1656293231,7255.407657631258
1656293232,7255.407657631258
1656293233,7255.407657631258
1656293234,7255.407657631258
1656293235,7255.407657631258
1656293236,7255.407657631258
1656293237,7255.407657631258
1656293238,7255.407657631258
1656293239,7255.407657631258
1656293240,7255.407657631258
1656293241,7255.407657631258
1656293242,7255.407657631258
1656293243,7255.407657631258
1656293244,7255.407657631258
1656293245,7255.407657631258
1656293246,7255.407657631258
1656293247,7255.407657631258
1656293248,7255.407657631258
1656293249,7255.407657631258
1656293250,7255.407657631258
1656293251,7445.588538217338
1656293252,7445.588538217338
1656293253,7445.588538217338
1656293254,7445.588538217338
1656293255,7445.588538217338
1656293256,7445.588538217338
1656293257,7445.588538217338
1656293258,7445.588538217338
1656293259,7445.588538217338
1656293260,7445.588538217338
1656293261,7445.588538217338
1656293262,7445.588538217338
1656293263,7445.588538217338
1656293264,7445.588538217338
1656293265,7445.588538217338
1656293266,7445.588538217338
1656293267,7445.588538217338
1656293268,7445.588538217338
1656293269,7635.769418803419
1656293270,7635.769418803419
1656293271,7635.769418803419
1656293272,7635.769418803419
1656293273,7635.769418803419
1656293274,7635.769418803419
1656293275,7635.769418803419
1656293276,7635.769418803419
1656293277,7635.769418803419
1656293278,7635.769418803419
1656293279,7635.769418803419
1656293280,7635.769418803419
1656293281,7635.769418803419
1656293282,7635.769418803419
1656293283,7635.769418803419
1656293284,7635.769418803419
1656293285,7635.769418803419
1656293286,7635.769418803419
1656293287,7635.769418803419
1656293288,7635.769418803419
1656293289,7635.769418803419
1656293290,7635.769418803419
1656293291,7635.769418803419
1656293292,7635.769418803419
1656293293,7635.769418803419
1656293294,7635.769418803419
1656293295,7635.769418803419
1656293296,7635.769418803419
1656293297,7635.769418803419
1656293298,7635.769418803419
1656293299,7635.769418803419
1656293300,7635.769418803419
1656293301,7635.769418803419
1656293302,7635.769418803419
1656293303,7635.769418803419
1656293304,7635.769418803419
1656293305,7635.769418803419
1656293306,7635.769418803419
1656293307,7635.769418803419
1656293308,7635.769418803419
1656293309,7635.769418803419
1656293310,7635.769418803419
1656293311,7635.769418803419
1656293312,7635.769418803419
1656293313,7635.769418803419
1656293314,7635.769418803419
1656293315,7635.769418803419
1656293316,7635.769418803419
1656293317,7635.769418803419
1656293318,7635.769418803419
1656293319,7635.769418803419
1656293320,7635.769418803419
1656293321,7635.769418803419
1656293322,7635.769418803419
1656293323,7635.769418803419
1656293324,7635.769418803419
1656293325,7635.769418803419
1656293326,7635.769418803419
1656293327,7635.769418803419
1656293328,7635.769418803419
1656293329,7635.769418803419
1656293330,7635.769418803419
1656293331,7635.769418803419
1656293332,7635.769418803419
1656293333,7635.769418803419
1656293334,7635.769418803419
1656293335,7635.769418803419
1656293336,7635.769418803419
1656293337,7635.769418803419
1656293338,7635.769418803419
1656293339,7635.769418803419
1656293340,7635.769418803419
1656293341,7635.769418803419
1656293342,7635.769418803419
1656293343,7635.769418803419
1656293344,7635.769418803419
1656293345,7635.769418803419
1656293346,7635.769418803419
1656293347,7635.769418803419
1656293348,7635.769418803419
1656293349,7635.769418803419
1656293350,7635.769418803419
1656293351,7635.769418803419
1656293352,7635.769418803419
1656293353,7635.769418803419
1656293354,7635.769418803419
1656293355,7635.769418803419
1656293356,7635.769418803419
1656293357,7635.769418803419
1656293358,7635.769418803419
1656293359,7635.769418803419
1656293360,7635.769418803419
1656293361,7635.769418803419
1656293362,7635.769418803419
1656293363,7635.769418803419
1656293364,7635.769418803419
1656293365,7635.769418803419
1656293366,7635.769418803419
1656293367,7635.769418803419
1656293368,7635.769418803419
1656293369,7635.769418803419
1656293370,7635.769418803419
1656293371,7635.769418803419
1656293372,7635.769418803419
1656293373,7635.769418803419
1656293374,7635.769418803419
1656293375,7635.769418803419
1656293376,7635.769418803419
1656293377,7635.769418803419
1656293378,7635.769418803419
1656293379,7635.769418803419
1656293380,7635.769418803419
1656293381,7635.769418803419
1656293382,7635.769418803419
1656293383,7635.769418803419
1656293384,7635.769418803419
1656293385,7635.769418803419
1656293386,7635.769418803419
1656293387,7635.769418803419
1656293388,7635.769418803419
1656293389,7635.769418803419
1656293390,7635.769418803419
1656293391,7635.769418803419
1656293392,7635.769418803419
1656293393,7635.769418803419
1656293394,7635.769418803419
1656293395,7635.769418803419
1656293396,7635.769418803419
1656293397,7635.769418803419
1656293398,7635.769418803419
1656293399,7635.769418803419
1656293400,7635.769418803419
1656293401,7635.769418803419
1656293402,7635.769418803419
1656293403,7635.769418803419
1656293404,7635.769418803419
1656293405,7635.769418803419
1656293406,7635.769418803419
1656293407,7635.769418803419
1656293408,7635.769418803419
1656293409,7635.769418803419
1656293410,7635.769418803419
1656293411,7635.769418803419
1656293412,7635.769418803419
1656293413,7825.9502993895
1656293414,7825.9502993895
1656293415,7825.9502993895
1656293416,7825.9502993895
1656293417,7825.9502993895
1656293418,7825.9502993895
1656293419,7825.9502993895
1656293420,7825.9502993895
1656293421,7825.9502993895
1656293422,7825.9502993895
1656293423,7825.9502993895
1656293424,7825.9502993895
1656293425,7825.9502993895
1656293426,7825.9502993895
1656293427,7825.9502993895
1656293428,7825.9502993895
1656293429,7825.9502993895
1656293430,7825.9502993895
1656293431,7825.9502993895
1656293432,7825.9502993895
1656293433,7825.9502993895
1656293434,7825.9502993895
1656293435,7825.9502993895
1656293436,7825.9502993895
1656293437,7825.9502993895
1656293438,7825.9502993895
1656293439,7825.9502993895
1656293440,7825.9502993895
1656293441,7825.9502993895
1656293442,7825.9502993895
1656293443,7825.9502993895
1656293444,7825.9502993895
1656293445,7825.9502993895
1656293446,7825.9502993895
1656293447,7825.9502993895
1656293448,7825.9502993895
1656293449,7825.9502993895
1656293450,7825.9502993895
1656293451,7825.9502993895
1656293452,7825.9502993895
1656293453,7825.9502993895
1656293454,7825.9502993895
1656293455,7825.9502993895
1656293456,7825.9502993895
1656293457,7825.9502993895
1656293458,7825.9502993895
1656293459,7825.9502993895
1656293460,7825.9502993895
1656293461,7825.9502993895
1656293462,7825.9502993895
1656293463,7825.9502993895
1656293464,7825.9502993895
1656293465,7825.9502993895
1656293466,7825.9502993895
1656293467,7825.9502993895
1656293468,7825.9502993895
1656293469,7825.9502993895
1656293470,7825.9502993895
1656293471,7825.9502993895
1656293472,7825.9502993895
1656293473,7825.9502993895
1656293474,7825.9502993895
1656293475,8016.13117997558
1656293476,8016.13117997558
1656293477,8016.13117997558
1656293478,8016.13117997558
1656293479,8016.13117997558
1656293480,8016.13117997558
1656293481,8016.13117997558
1656293482,8016.13117997558
1656293483,8016.13117997558
1656293484,8016.13117997558
1656293485,8016.13117997558
1656293486,8016.13117997558
1656293487,8016.13117997558
1656293488,8016.13117997558
1656293489,8016.13117997558
1656293490,8016.13117997558
1656293491,8016.13117997558
1656293492,8016.13117997558
1656293493,8016.13117997558
1656293494,8016.13117997558
1656293495,8016.13117997558
1656293496,8016.13117997558
1656293497,8016.13117997558
1656293498,8016.13117997558
1656293499,8016.13117997558
1656293500,8016.13117997558
1656293501,8016.13117997558
1656293502,8016.13117997558
1656293503,8016.13117997558
1656293504,8016.13117997558
1656293505,8016.13117997558
1656293506,8016.13117997558
1656293507,8016.13117997558
1656293508,8016.13117997558
1656293509,8016.13117997558
1656293510,8016.13117997558
1656293511,8016.13117997558
1656293512,8016.13117997558
1656293513,8016.13117997558
1656293514,8016.13117997558
1656293515,8016.13117997558
1656293516,8016.13117997558
1656293517,8016.13117997558
1656293518,8016.13117997558
1656293519,8016.13117997558
1656293520,8016.13117997558
1656293521,8016.13117997558
1656293522,8016.13117997558
1656293523,8016.13117997558
1656293524,8016.13117997558
1656293525,8016.13117997558
1656293526,8016.13117997558
1656293527,8016.13117997558
1656293528,8016.13117997558
1656293529,8016.13117997558
1656293530,8016.13117997558
1656293531,8016.13117997558
1656293532,8016.13117997558
1656293533,8016.13117997558
1656293534,8016.13117997558
1656293535,8016.13117997558
1656293536,8016.13117997558
1656293537,8016.13117997558
1656293538,8016.13117997558
1656293539,8016.13117997558
1656293540,8016.13117997558
1656293541,8016.13117997558
1656293542,8016.13117997558
1656293543,8016.13117997558
1656293544,8016.13117997558
1656293545,8016.13117997558
1656293546,8016.13117997558
1656293547,8016.13117997558
1656293548,8016.13117997558
1656293549,8016.13117997558
1656293550,8016.13117997558
1656293551,8016.13117997558
1656293552,8016.13117997558
1656293553,8016.13117997558
1656293554,8016.13117997558
1656293555,8016.13117997558
1656293556,8016.13117997558
1656293557,8016.13117997558
1656293558,8016.13117997558
1656293559,8016.13117997558
1656293560,8016.13117997558
1656293561,8016.13117997558
1656293562,8016.13117997558
1656293563,8016.13117997558
1656293564,8016.13117997558
1656293565,8016.13117997558
1656293566,8016.13117997558
1656293567,8016.13117997558
1656293568,8016.13117997558
1656293569,8016.13117997558
1656293570,8016.13117997558
1656293571,8016.13117997558
1656293572,8016.13117997558
1656293573,8016.13117997558
1656293574,8016.13117997558
1656293575,8016.13117997558
1656293576,8016.13117997558
1656293577,8016.13117997558
1656293578,8016.13117997558
1656293579,8016.13117997558
1656293580,8016.13117997558
1656293581,8016.13117997558
1656293582,8016.13117997558
1656293583,8016.13117997558
1656293584,8016.13117997558
1656293585,8016.13117997558
1656293586,8016.13117997558
1656293587,8016.13117997558
1656293588,8016.13117997558
1656293589,8016.13117997558
1656293590,8016.13117997558
1656293591,8016.13117997558
1656293592,8016.13117997558
1656293593,8016.13117997558
1656293594,8016.13117997558
1656293595,8016.13117997558
1656293596,8016.13117997558
1656293597,8016.13117997558
1656293598,8016.13117997558
1656293599,8016.13117997558
1656293600,8016.13117997558
1656293601,8016.13117997558
1656293602,8016.13117997558
1656293603,8016.13117997558
1656293604,8016.13117997558
1656293605,8016.13117997558
1656293606,8016.13117997558
1656293607,8206.31206056166
1656293608,8206.31206056166
1656293609,8206.31206056166
1656293610,8206.31206056166
1656293611,8206.31206056166
1656293612,8206.31206056166
1656293613,8206.31206056166
1656293614,8206.31206056166
1656293615,8206.31206056166
1656293616,8206.31206056166
1656293617,8206.31206056166
1656293618,8206.31206056166
1656293619,8206.31206056166
1656293620,8206.31206056166
1656293621,8206.31206056166
1656293622,8206.31206056166
1656293623,8206.31206056166
1656293624,8206.31206056166
1656293625,8206.31206056166
1656293626,8206.31206056166
1656293627,8206.31206056166
1656293628,8206.31206056166
1656293629,8206.31206056166
1656293630,8206.31206056166
1656293631,8206.31206056166
1656293632,8206.31206056166
1656293633,8206.31206056166
1656293634,8206.31206056166
1656293635,8206.31206056166
1656293636,8206.31206056166
1656293637,8206.31206056166
1656293638,8206.31206056166
1656293639,8396.492941147742
1656293640,8396.492941147742
1656293641,8396.492941147742
1656293642,8396.492941147742
1656293643,8396.492941147742
1656293644,8396.492941147742
1656293645,8396.492941147742
1656293646,8396.492941147742
1656293647,8396.492941147742
1656293648,8396.492941147742
1656293649,8396.492941147742
1656293650,8396.492941147742
1656293651,8396.492941147742
1656293652,8396.492941147742
1656293653,8396.492941147742
1656293654,8396.492941147742
1656293655,8396.492941147742
1656293656,8396.492941147742
1656293657,8396.492941147742
1656293658,8396.492941147742
1656293659,8396.492941147742
1656293660,8396.492941147742
1656293661,8396.492941147742
1656293662,8396.492941147742
1656293663,8396.492941147742
1656293664,8396.492941147742
1656293665,8396.492941147742
1656293666,8396.492941147742
1656293667,8396.492941147742
1656293668,8396.492941147742
1656293669,8396.492941147742
1656293670,8396.492941147742
1656293671,8396.492941147742
1656293672,8396.492941147742
1656293673,8396.492941147742
1656293674,8396.492941147742
1656293675,8396.492941147742
1656293676,8396.492941147742
1656293677,8396.492941147742
1656293678,8396.492941147742
1656293679,8396.492941147742
1656293680,8396.492941147742
1656293681,8396.492941147742
1656293682,8396.492941147742
1656293683,8396.492941147742
1656293684,8396.492941147742
1656293685,8396.492941147742
1656293686,8396.492941147742
1656293687,8396.492941147742
1656293688,8396.492941147742
1656293689,8396.492941147742
1656293690,8396.492941147742
1656293691,8396.492941147742
1656293692,8396.492941147742
1656293693,8396.492941147742
1656293694,8396.492941147742
1656293695,8396.492941147742
1656293696,8396.492941147742
1656293697,8396.492941147742
1656293698,8396.492941147742
