epoch,percent-system
1655651103,27.66352935960132
1655651104,28.020723014928507
1655651105,28.558210622072167
1655651106,29.278748158206042
1655651107,30.184479976855727
1655651108,31.27476336155138
1655651109,32.546723790953536
1655651110,33.99611464988972
1655651111,35.61843144358002
1655651112,37.40916967724458
1655651113,39.363824856103335
1655651114,41.477892485376586
1655651115,43.746868070284414
1655651116,46.16624711604669
1655651117,48.73152512788382
1655651118,51.43819761101571
1655651119,54.281760070662365
1655651120,57.2577080120441
1655651121,60.36153694038085
1655651122,63.58874236089277
1655651123,66.93481977879996
1655651124,70.39526469932245
1655651125,73.96557262768044
1655651126,77.64123906909394
1655651127,81.4177595287832
1655651128,85.29062951196791
1655651129,89.25534452386859
1655651130,93.30740006970521
1655651131,97.44229165469781
1655651132,101.6555147840665
1655651133,105.9425649630314
1655651134,110.29893769681256
1655651135,114.72012849063009
1655651136,119.20163284970403
1655651137,123.73894627925466
1655651138,128.32756428450185
1655651139,132.96298237066588
1655651140,137.64069604296668
1655651141,142.35620080662446
1655651142,147.10499216685926
1655651143,151.8825656288912
1655651144,156.68441669794032
1655651145,161.50604087922676
1655651146,166.34293367797068
1655651147,171.19059059939207
1655651148,176.04450714871103
1655651149,180.90017883114766
1655651150,185.75310115192207
1655651151,190.59876961625437
1655651152,195.43265224756172
1655651153,200.25008436912123
1655651154,205.04626032669566
1655651155,209.81626207712816
1655651156,214.5550963047624
1655651157,219.2575582199348
1655651158,223.91839016447963
1655651159,228.5323344802312
1655651160,233.0942716742772
1655651161,237.59963491471808
1655651162,242.04399553490794
1655651163,246.42292486820003
1655651164,250.7319942479488
1655651165,254.9667750075076
1655651166,259.1228384802304
1655651167,263.19575599947115
1655651168,267.1810988985834
1655651169,271.0744385109212
1655651170,274.87134616983826
1655651171,278.56739320868826
1655651172,282.1581509608253
1655651173,285.639190759603
1655651174,289.0060839383751
1655651175,292.2544018304957
1655651176,295.3797157693183
1655651177,298.3775970881969
1655651179,301.2436171204853
1655651180,303.97334719953716
1655651181,306.5623586587065
1655651182,309.00622283134703
1655651183,311.3005110508126
1655651184,313.4407946504569
1655651185,315.42264496363396
1655651186,317.24163332369744
1655651187,318.89447837769814
1655651188,320.3824880274749
1655651189,321.7091791176199
1655651190,322.8823150089517
1655651191,323.91072069134543
1655651192,324.8032211546761
1655651193,325.56864138881883
1655651194,326.21580638364884
1655651195,326.753541129041
1655651196,327.19067061487044
1655651197,327.53601983101225
1655651198,327.7984137673416
1655651199,327.98667741373345
1655651200,328.1096357600629
1655651201,328.1761137962051
1655651202,328.1949365120351
1655651203,328.1749288974279
1655651204,328.12491594225884
1655651205,328.05372263640265
1655651206,327.9701739697346
1655651207,327.88309493212984
1655651208,327.8013105134633
1655651209,327.73364570360997
1655651210,327.6889254924454
1655651211,327.67597486984414
1655651212,327.7036188256815
1655651213,327.78068234983255
1655651214,327.9159904321723
1655651215,328.11836806257605
1655651216,328.3966402309186
1655651217,328.75963192707525
1655651218,329.2161681409209
1655651219,329.7750738623307
1655651220,330.4451740811798
1655651221,331.2352937873434
1655651222,332.1542579706962
1655651223,333.21091084741545
1655651224,334.4141116010984
1655651225,335.7723827963686
1655651226,337.2935334697074
1655651227,338.984387708098
1655651228,340.85155038468093
1655651229,342.90162637259766
1655651230,345.14122054498876
1655651231,347.57693777499526
1655651232,350.21538293575816
1655651233,353.06316090041844
1655651234,356.12687654211675
1655651235,359.41313473399424
1655651236,362.92854034919185
1655651237,366.6796982608504
1655651238,370.67321334211084
1655651239,374.91569046611414
1655651240,379.4137345060013
1655651241,384.17395033491306
1655651242,389.2029428259903
1655651243,394.5073168523743
1655651244,400.0936772872058
1655651245,405.96862900362567
1655651246,412.13877687477463
1655651247,418.6107257737941
1655651248,425.39108057382475
1655651249,432.48644614800753
1655651250,439.90342736948315
1655651251,447.64862911139284
1655651252,455.7268824262215
1655651253,464.13592308382965
1655651254,472.8717130334216
1655651255,481.93021422420213
1655651256,491.30620187164214
1655651257,500.9897042562757
1655651258,510.96956292490347
1655651259,521.2346194243262
1655651260,531.7737153013445
1655651261,542.5756921027586
1655651262,553.6293913753693
1655651263,564.923654665977
1655651264,576.4473235213827
1655651265,588.1892394883864
1655651266,600.138244113789
1655651267,612.2831789443909
1655651268,624.6128855269928
1655651269,637.1162054083954
1655651270,649.7819801353992
1655651271,662.5990512548044
1655651272,675.5562603134118
1655651273,688.6424488580221
1655651274,701.8464584354358
1655651275,715.1571305924533
1655651276,728.5633068758755
1655651277,742.0538288325026
1655651278,755.6175380091353
1655651279,769.2432759525743
1655651280,782.91988420962
1655651281,796.6362043270731
1655651282,810.381077851734
1655651283,824.1433463304031
1655651284,837.9118513098816
1655651285,851.6754343369696
1655651286,865.422936958468
1655651287,879.1437411192246
1655651288,892.8298414259779
1655651289,906.4755771623046
1655651290,920.0757386814787
1655651291,933.6251163367745
1655651292,947.1185004814665
1655651293,960.5506814688288
1655651294,973.9164496521357
1655651295,987.210595384662
1655651296,1000.4273587164171
1655651297,1013.5587784843581
