epoch,percent-user
1656293034,257.08208793090006
1656293035,256.15268334159487
1656293036,255.25554485452435
1656293037,254.3911862713257
1656293038,253.5601213936359
1656293039,252.76286402309242
1656293040,251.9999279613321
1656293041,251.27182700999214
1656293042,250.57907497070983
1656293043,249.92218564512206
1656293044,249.30167283486617
1656293045,248.71805034157921
1656293046,248.1718319668983
1656293047,247.66353151246062
1656293048,247.19366277990324
1656293049,246.7627395708633
1656293050,246.37127568697815
1656293051,246.0197849298845
1656293052,245.70878110121987
1656293053,245.4386708498336
1656293054,245.2094322134247
1656293055,245.0209360769045
1656293056,244.87305332518423
1656293057,244.76565484317524
1656293058,244.69861151578903
1656293059,244.67179422793657
1656293060,244.6850738645295
1656293061,244.73832131047894
1656293062,244.83140745069633
1656293063,244.9642031700929
1656293064,245.13657935358015
1656293065,245.34840688606906
1656293066,245.59955665247122
1656293067,245.88989953769791
1656293068,246.2193064266605
1656293069,246.58764820427015
1656293070,246.99479575543828
1656293071,247.44061996507622
1656293072,247.92499171809527
1656293073,248.44778189940666
1656293074,249.0088613939218
1656293075,249.60810108655207
1656293076,250.24537186220874
1656293077,250.9205446058031
1656293078,251.63349020224652
1656293079,252.38407953645023
1656293080,253.17218349332558
1656293081,253.99758315970863
1656293082,254.85970043013404
1656293083,255.75807426213532
1656293084,256.6930710575422
1656293085,257.66526407925846
1656293086,258.67522659018766
1656293087,259.7235318532337
1656293088,260.8107531313003
1656293089,261.93746368729126
1656293090,263.1042367841102
1656293091,264.311645684661
1656293092,265.5602636518474
1656293093,266.850663948573
1656293094,268.1834198377417
1656293095,269.55910458225736
1656293096,270.9782914450235
1656293097,272.441553688944
1656293098,273.94946457692254
1656293099,275.5025973718629
1656293100,277.10152533666883
1656293101,278.7468217342442
1656293102,280.43905982749254
1656293103,282.1788128793177
1656293104,283.9666541526235
1656293105,285.8031569103136
1656293106,287.68889441529194
1656293107,289.6244399304619
1656293108,291.6103667187276
1656293109,293.6472480429926
1656293110,295.7356571661606
1656293111,297.87616735113556
1656293112,300.0693518608209
1656293113,302.31578395812096
1656293114,304.6160369059389
1656293115,306.97068396717873
1656293116,309.38029840474417
1656293117,311.8454534815388
1656293118,314.3667224604667
1656293119,316.94467860443143
1656293120,319.5798951763368
1656293121,322.27294543908647
1656293122,325.02440265558425
1656293123,327.8348400887339
1656293124,330.70483100143923
1656293125,333.634778471306
1656293126,336.6244048347485
1656293127,339.6732622428831
1656293128,342.78090284682617
1656293129,345.94647817215446
1656293130,349.16753724228437
1656293131,352.4412284550927
1656293132,355.76470020845613
1656293133,359.13510090025153
1656293134,362.5497813494888
1656293135,366.0069020597101
1656293136,369.50482595559083
1656293137,373.04191596180624
1656293138,376.6165350030318
1656293139,380.227046003943
1656293140,383.87181188921505
1656293141,387.54919558352316
1656293142,391.2575600115433
1656293143,394.9952680979502
1656293144,398.7606827674194
1656293145,402.5521669446264
1656293146,406.3680835542466
1656293147,410.2067955209552
1656293148,414.06666576942763
1656293149,417.9460572243395
1656293150,421.8433328103657
1656293151,425.7568554521818
1656293152,429.6849880744633
1656293153,433.62609360188554
1656293154,437.5785349591238
1656293155,441.54067507085335
1656293156,445.51087686174986
1656293157,449.48750325648865
1656293158,453.4689171797447
1656293159,457.45348155619376
1656293160,461.439559310511
1656293161,465.4255133673719
1656293162,469.40970665145187
1656293163,473.3905020874264
1656293164,477.3662625999704
1656293165,481.33535111375954
1656293166,485.2961305534692
1656293167,489.24696384377484
1656293168,493.1862139093514
1656293169,497.1122436748748
1656293170,501.02341606502006
1656293171,504.9180940044626
1656293172,508.7946404178779
1656293173,512.6514182299411
1656293174,516.4867903653278
1656293175,520.2991197487133
1656293176,524.0867693047732
1656293177,527.8481019581823
1656293178,531.5814806336165
1656293179,535.285268255751
1656293180,538.9578277492609
1656293181,542.597522038822
1656293182,546.2027140491093
1656293183,549.7717667047986
1656293184,553.303042930565
1656293185,556.7949056510836
1656293186,560.2457177910302
1656293187,563.65384227508
1656293188,567.0176420279086
1656293189,570.335479974191
