epoch,percent-system
1656293034,458.13270639096686
1656293035,461.858896693122
1656293036,465.6019015560722
1656293037,469.35626886358125
1656293038,473.11615907115333
1656293039,476.87573263429204
1656293040,480.62915000850126
1656293041,484.37057164928547
1656293042,488.0941580121483
1656293043,491.79406955259356
1656293044,495.46446672612547
1656293045,499.09950998824763
1656293046,502.6933597944644
1656293047,506.24017660027994
1656293048,509.73412086119737
1656293049,513.1693530327211
1656293050,516.5400335703553
1656293051,519.8403229296038
1656293052,523.0643815659702
1656293053,526.2063699349588
1656293054,529.2604484920738
1656293055,532.2207776928185
1656293056,535.0815179926972
1656293057,537.836829847214
1656293058,540.4808737118726
1656293059,543.0078100421771
1656293060,545.4117992936312
1656293061,547.6870019217395
1656293062,549.8275783820052
1656293063,551.8276891299325
1656293064,553.6814946210254
1656293065,555.3831553107883
1656293066,556.9268316547242
1656293067,558.3066841083378
1656293068,559.516873127133
1656293069,560.5515591666134
1656293070,561.4049026822831
1656293071,562.0710641296464
1656293072,562.5445049123118
1656293073,562.8208902263079
1656293074,562.896842950201
1656293075,562.7724954498427
1656293076,562.4525886068323
1656293077,561.9444321846601
1656293078,561.2557575299004
1656293079,560.3942959891278
1656293080,559.3677789089168
1656293081,558.1839376358413
1656293082,556.8505035164756
1656293083,555.3752078973944
1656293084,553.7657821251719
1656293085,552.0299575463823
1656293086,550.1754655076
1656293087,548.210037355399
1656293088,546.1414044363544
1656293089,543.9772980970401
1656293090,541.7254496840303
1656293091,539.3935905438996
1656293092,536.9894520232222
1656293093,534.5207654685722
1656293094,531.9952622265246
1656293095,529.4206736436527
1656293096,526.8047310665318
1656293097,524.1551658417358
1656293098,521.479709315839
1656293099,518.786092835416
1656293100,516.0820477470409
1656293101,513.375305397288
1656293102,510.67359713273174
1656293103,507.9846542999462
1656293104,505.31620824550623
1656293105,502.6759903159858
1656293106,500.0717318579592
1656293107,497.511164218001
1656293108,495.0020187426853
1656293109,492.55202677858676
1656293110,490.16891967227946
1656293111,487.8604287703373
1656293112,485.63428541933536
1656293113,483.49822096584785
1656293114,481.4599667564487
1656293115,479.5272541377126
1656293116,477.70781445621367
1656293117,476.0093790585263
1656293118,474.4396792912248
1656293119,473.00644650088367
1656293120,471.7174120340772
1656293121,470.58030723737943
1656293122,469.6030195012811
1656293123,468.79388864440875
1656293124,468.1601998477414
1656293125,467.7062471457574
1656293126,467.4329023487748
1656293127,467.340312633935
1656293128,467.4286251783779
1656293129,467.69798715924435
1656293130,468.1485457536751
1656293131,468.7804481388104
1656293132,469.5938414917914
1656293133,470.5888729897587
1656293134,471.76568980985235
1656293135,473.12443912921367
1656293136,474.66526812498273
1656293137,476.38832397430036
1656293138,478.2937538543071
1656293139,480.38170494214404
1656293140,482.65232441495124
1656293141,485.1057594498696
1656293142,487.7421572240395
1656293143,490.5616649146018
1656293144,493.56442969869715
1656293145,496.7505987534661
1656293146,500.1203192560493
1656293147,503.6737383835873
1656293148,507.4110033132207
1656293149,511.33226122209
1656293150,515.4376592873367
1656293151,519.7273446861002
1656293152,524.2014645955219
1656293153,528.8601661927419
1656293154,533.7035966549015
1656293155,538.7319031591409
1656293156,543.9452328826009
1656293157,549.3428705751217
1656293158,554.9206512773437
1656293159,560.6735476026079
1656293160,566.5953459834004
1656293161,572.6747456739358
1656293162,578.8978899281344
1656293163,585.2505795450563
1656293164,591.7186153237616
1656293165,598.2877980633103
1656293166,604.9439285627626
1656293167,611.6728076211785
1656293168,618.4602360376182
1656293169,625.2920146111416
1656293170,632.153944140809
1656293171,639.0318254256804
1656293172,645.9114592648159
1656293173,652.7786464572756
1656293174,659.6191878021198
1656293175,666.418884098408
1656293176,673.1635361452009
1656293177,679.8389447415584
1656293178,686.4309106865404
1656293179,692.9252347792076
1656293180,699.3077178186193
1656293181,705.5641606038362
1656293182,711.6803639339178
1656293183,717.6421286079246
1656293184,723.4352554249168
1656293185,729.0455451839543
1656293186,734.4587986840972
1656293187,739.6608167244055
1656293188,744.6410206280668
1656293189,749.4033138147768
1656293190,753.9551401780161
1656293191,758.3036234098902
1656293192,762.455807152162
1656293193,766.418735046594
1656293194,770.1994507349496
1656293195,773.8049978589902
1656293196,777.2424200604803
1656293197,780.5187609811809
1656293198,783.6410642628557
1656293199,786.616373547267
1656293200,789.4517324761777
1656293201,792.1541846913503
1656293202,794.7307738345479
